Lon,Lat
146.915,-41.075
146.925,-41.075
146.935,-41.075
146.945,-41.075
146.955,-41.075
146.965,-41.075
146.975,-41.075
146.985,-41.075
146.995,-41.075
147.005,-41.075
147.015,-41.075
147.025,-41.075
147.035,-41.075
147.045,-41.075
147.055,-41.075
147.065,-41.075
147.075,-41.075
147.085,-41.075
147.095,-41.075
147.105,-41.075
147.115,-41.075
147.125,-41.075
147.135,-41.075
147.145,-41.075
147.155,-41.075
147.165,-41.075
147.175,-41.075
147.185,-41.075
147.195,-41.075
147.205,-41.075
147.215,-41.075
147.225,-41.075
147.235,-41.075
147.245,-41.075
147.255,-41.075
147.265,-41.075
147.275,-41.075
147.285,-41.075
147.295,-41.075
147.305,-41.075
147.315,-41.075
147.325,-41.075
147.335,-41.075
147.345,-41.075
147.355,-41.075
147.365,-41.075
147.375,-41.075
147.385,-41.075
147.395,-41.075
147.405,-41.075
147.415,-41.075
147.425,-41.075
147.435,-41.075
147.445,-41.075
147.455,-41.075
147.465,-41.075
147.475,-41.075
147.485,-41.075
147.495,-41.075
147.505,-41.075
147.515,-41.075
147.525,-41.075
147.535,-41.075
147.545,-41.075
147.555,-41.075
147.565,-41.075
147.575,-41.075
147.585,-41.075
147.595,-41.075
147.605,-41.075
147.615,-41.075
147.625,-41.075
147.635,-41.075
147.645,-41.075
147.655,-41.075
147.665,-41.075
147.675,-41.075
147.685,-41.075
147.695,-41.075
147.705,-41.075
147.715,-41.075
147.725,-41.075
147.735,-41.075
147.745,-41.075
147.755,-41.075
147.765,-41.075
147.775,-41.075
147.785,-41.075
147.795,-41.075
147.805,-41.075
147.815,-41.075
147.825,-41.075
147.835,-41.075
147.845,-41.075
147.855,-41.075
147.865,-41.075
147.875,-41.075
147.885,-41.075
147.895,-41.075
147.905,-41.075
147.915,-41.075
147.925,-41.075
147.935,-41.075
147.945,-41.075
147.955,-41.075
147.965,-41.075
147.975,-41.075
147.985,-41.075
147.995,-41.075
148.005,-41.075
148.015,-41.075
148.025,-41.075
148.035,-41.075
148.045,-41.075
148.055,-41.075
148.065,-41.075
148.075,-41.075
148.085,-41.075
148.095,-41.075
148.105,-41.075
148.115,-41.075
148.125,-41.075
148.135,-41.075
148.145,-41.075
148.155,-41.075
148.165,-41.075
148.175,-41.075
148.185,-41.075
148.195,-41.075
148.205,-41.075
148.215,-41.075
148.225,-41.075
148.235,-41.075
148.245,-41.075
148.255,-41.075
148.265,-41.075
148.275,-41.075
148.285,-41.075
148.295,-41.075
144.675,-41.085
144.685,-41.085
144.695,-41.085
144.705,-41.085
144.715,-41.085
144.725,-41.085
144.735,-41.085
144.745,-41.085
144.755,-41.085
144.765,-41.085
144.775,-41.085
144.785,-41.085
144.795,-41.085
144.805,-41.085
144.815,-41.085
144.825,-41.085
144.835,-41.085
144.845,-41.085
144.855,-41.085
144.865,-41.085
144.875,-41.085
144.885,-41.085
144.895,-41.085
144.905,-41.085
144.915,-41.085
144.925,-41.085
144.935,-41.085
144.945,-41.085
144.955,-41.085
144.965,-41.085
144.975,-41.085
144.985,-41.085
144.995,-41.085
145.005,-41.085
145.015,-41.085
145.025,-41.085
145.035,-41.085
145.045,-41.085
145.055,-41.085
145.065,-41.085
145.075,-41.085
145.085,-41.085
145.095,-41.085
145.105,-41.085
145.115,-41.085
145.125,-41.085
145.135,-41.085
145.145,-41.085
145.155,-41.085
145.165,-41.085
145.175,-41.085
145.185,-41.085
145.195,-41.085
145.205,-41.085
145.215,-41.085
145.225,-41.085
145.235,-41.085
145.245,-41.085
145.255,-41.085
145.265,-41.085
145.275,-41.085
145.285,-41.085
145.295,-41.085
145.305,-41.085
145.315,-41.085
145.325,-41.085
145.335,-41.085
145.345,-41.085
145.355,-41.085
145.365,-41.085
145.375,-41.085
145.385,-41.085
145.395,-41.085
145.405,-41.085
145.415,-41.085
145.425,-41.085
145.435,-41.085
145.445,-41.085
145.455,-41.085
145.465,-41.085
145.475,-41.085
145.485,-41.085
145.495,-41.085
145.505,-41.085
145.515,-41.085
145.525,-41.085
145.535,-41.085
145.545,-41.085
145.555,-41.085
145.565,-41.085
145.575,-41.085
145.585,-41.085
145.595,-41.085
145.605,-41.085
145.615,-41.085
145.625,-41.085
145.635,-41.085
145.645,-41.085
145.655,-41.085
145.665,-41.085
145.675,-41.085
145.685,-41.085
145.695,-41.085
145.705,-41.085
145.715,-41.085
145.725,-41.085
145.735,-41.085
145.745,-41.085
145.755,-41.085
145.765,-41.085
145.775,-41.085
145.785,-41.085
145.795,-41.085
145.805,-41.085
145.815,-41.085
145.825,-41.085
145.835,-41.085
145.845,-41.085
145.855,-41.085
145.865,-41.085
145.875,-41.085
145.885,-41.085
145.895,-41.085
145.905,-41.085
145.915,-41.085
145.925,-41.085
145.935,-41.085
145.945,-41.085
145.955,-41.085
145.965,-41.085
145.975,-41.085
145.985,-41.085
145.995,-41.085
146.005,-41.085
146.695,-41.085
146.705,-41.085
146.715,-41.085
146.725,-41.085
146.735,-41.085
146.745,-41.085
146.755,-41.085
146.765,-41.085
146.775,-41.085
146.815,-41.085
146.825,-41.085
146.835,-41.085
146.845,-41.085
146.855,-41.085
146.865,-41.085
146.875,-41.085
146.885,-41.085
146.895,-41.085
146.905,-41.085
146.915,-41.085
146.925,-41.085
146.935,-41.085
146.945,-41.085
146.955,-41.085
146.965,-41.085
146.975,-41.085
146.985,-41.085
146.995,-41.085
147.005,-41.085
147.015,-41.085
147.025,-41.085
147.035,-41.085
147.045,-41.085
147.055,-41.085
147.065,-41.085
147.075,-41.085
147.085,-41.085
147.095,-41.085
147.105,-41.085
147.115,-41.085
147.125,-41.085
147.135,-41.085
147.145,-41.085
147.155,-41.085
147.165,-41.085
147.175,-41.085
147.185,-41.085
147.195,-41.085
147.205,-41.085
147.215,-41.085
147.225,-41.085
147.235,-41.085
147.245,-41.085
147.255,-41.085
147.265,-41.085
147.275,-41.085
147.285,-41.085
147.295,-41.085
147.305,-41.085
147.315,-41.085
147.325,-41.085
147.335,-41.085
147.345,-41.085
147.355,-41.085
147.365,-41.085
147.375,-41.085
147.385,-41.085
147.395,-41.085
147.405,-41.085
147.415,-41.085
147.425,-41.085
147.435,-41.085
147.445,-41.085
147.455,-41.085
147.465,-41.085
147.475,-41.085
147.485,-41.085
147.495,-41.085
147.505,-41.085
147.515,-41.085
147.525,-41.085
147.535,-41.085
147.545,-41.085
147.555,-41.085
147.565,-41.085
147.575,-41.085
147.585,-41.085
147.595,-41.085
147.605,-41.085
147.615,-41.085
147.625,-41.085
147.635,-41.085
147.645,-41.085
147.655,-41.085
147.665,-41.085
147.675,-41.085
147.685,-41.085
147.695,-41.085
147.705,-41.085
147.715,-41.085
147.725,-41.085
147.735,-41.085
147.745,-41.085
147.755,-41.085
147.765,-41.085
147.775,-41.085
147.785,-41.085
147.795,-41.085
147.805,-41.085
147.815,-41.085
147.825,-41.085
147.835,-41.085
147.845,-41.085
147.855,-41.085
147.865,-41.085
147.875,-41.085
147.885,-41.085
147.895,-41.085
147.905,-41.085
147.915,-41.085
147.925,-41.085
147.935,-41.085
147.945,-41.085
147.955,-41.085
147.965,-41.085
147.975,-41.085
147.985,-41.085
147.995,-41.085
148.005,-41.085
148.015,-41.085
148.025,-41.085
148.035,-41.085
148.045,-41.085
148.055,-41.085
148.065,-41.085
148.075,-41.085
148.085,-41.085
148.095,-41.085
148.105,-41.085
148.115,-41.085
148.125,-41.085
148.135,-41.085
148.145,-41.085
148.155,-41.085
148.165,-41.085
148.175,-41.085
148.185,-41.085
148.195,-41.085
148.205,-41.085
148.215,-41.085
148.225,-41.085
148.235,-41.085
148.245,-41.085
148.255,-41.085
148.265,-41.085
148.275,-41.085
148.285,-41.085
144.675,-41.095
144.685,-41.095
144.695,-41.095
144.705,-41.095
144.715,-41.095
144.725,-41.095
144.735,-41.095
144.745,-41.095
144.755,-41.095
144.765,-41.095
144.775,-41.095
144.785,-41.095
144.795,-41.095
144.805,-41.095
144.815,-41.095
144.825,-41.095
144.835,-41.095
144.845,-41.095
144.855,-41.095
144.865,-41.095
144.875,-41.095
144.885,-41.095
144.895,-41.095
144.905,-41.095
144.915,-41.095
144.925,-41.095
144.935,-41.095
144.945,-41.095
144.955,-41.095
144.965,-41.095
144.975,-41.095
144.985,-41.095
144.995,-41.095
145.005,-41.095
145.015,-41.095
145.025,-41.095
145.035,-41.095
145.045,-41.095
145.055,-41.095
145.065,-41.095
145.075,-41.095
145.085,-41.095
145.095,-41.095
145.105,-41.095
145.115,-41.095
145.125,-41.095
145.135,-41.095
145.145,-41.095
145.155,-41.095
145.165,-41.095
145.175,-41.095
145.185,-41.095
145.195,-41.095
145.205,-41.095
145.215,-41.095
145.225,-41.095
145.235,-41.095
145.245,-41.095
145.255,-41.095
145.265,-41.095
145.275,-41.095
145.285,-41.095
145.295,-41.095
145.305,-41.095
145.315,-41.095
145.325,-41.095
145.335,-41.095
145.345,-41.095
145.355,-41.095
145.365,-41.095
145.375,-41.095
145.385,-41.095
145.395,-41.095
145.405,-41.095
145.415,-41.095
145.425,-41.095
145.435,-41.095
145.445,-41.095
145.455,-41.095
145.465,-41.095
145.475,-41.095
145.485,-41.095
145.495,-41.095
145.505,-41.095
145.515,-41.095
145.525,-41.095
145.535,-41.095
145.545,-41.095
145.555,-41.095
145.565,-41.095
145.575,-41.095
145.585,-41.095
145.595,-41.095
145.605,-41.095
145.615,-41.095
145.625,-41.095
145.635,-41.095
145.645,-41.095
145.655,-41.095
145.665,-41.095
145.675,-41.095
145.685,-41.095
145.695,-41.095
145.705,-41.095
145.715,-41.095
145.725,-41.095
145.735,-41.095
145.745,-41.095
145.755,-41.095
145.765,-41.095
145.775,-41.095
145.785,-41.095
145.795,-41.095
145.805,-41.095
145.815,-41.095
145.825,-41.095
145.835,-41.095
145.845,-41.095
145.855,-41.095
145.865,-41.095
145.875,-41.095
145.885,-41.095
145.895,-41.095
145.905,-41.095
145.915,-41.095
145.925,-41.095
145.935,-41.095
145.945,-41.095
145.955,-41.095
145.965,-41.095
145.975,-41.095
145.985,-41.095
145.995,-41.095
146.005,-41.095
146.015,-41.095
146.025,-41.095
146.035,-41.095
146.645,-41.095
146.655,-41.095
146.665,-41.095
146.685,-41.095
146.695,-41.095
146.705,-41.095
146.715,-41.095
146.725,-41.095
146.735,-41.095
146.745,-41.095
146.755,-41.095
146.765,-41.095
146.775,-41.095
146.785,-41.095
146.795,-41.095
146.815,-41.095
146.825,-41.095
146.835,-41.095
146.845,-41.095
146.855,-41.095
146.865,-41.095
146.875,-41.095
146.885,-41.095
146.895,-41.095
146.905,-41.095
146.915,-41.095
146.925,-41.095
146.935,-41.095
146.945,-41.095
146.955,-41.095
146.965,-41.095
146.975,-41.095
146.985,-41.095
146.995,-41.095
147.005,-41.095
147.015,-41.095
147.025,-41.095
147.035,-41.095
147.045,-41.095
147.055,-41.095
147.065,-41.095
147.075,-41.095
147.085,-41.095
147.095,-41.095
147.105,-41.095
147.115,-41.095
147.125,-41.095
147.135,-41.095
147.145,-41.095
147.155,-41.095
147.165,-41.095
147.175,-41.095
147.185,-41.095
147.195,-41.095
147.205,-41.095
147.215,-41.095
147.225,-41.095
147.235,-41.095
147.245,-41.095
147.255,-41.095
147.265,-41.095
147.275,-41.095
147.285,-41.095
147.295,-41.095
147.305,-41.095
147.315,-41.095
147.325,-41.095
147.335,-41.095
147.345,-41.095
147.355,-41.095
147.365,-41.095
147.375,-41.095
147.385,-41.095
147.395,-41.095
147.405,-41.095
147.415,-41.095
147.425,-41.095
147.435,-41.095
147.445,-41.095
147.455,-41.095
147.465,-41.095
147.475,-41.095
147.485,-41.095
147.495,-41.095
147.505,-41.095
147.515,-41.095
147.525,-41.095
147.535,-41.095
147.545,-41.095
147.555,-41.095
147.565,-41.095
147.575,-41.095
147.585,-41.095
147.595,-41.095
147.605,-41.095
147.615,-41.095
147.625,-41.095
147.635,-41.095
147.645,-41.095
147.655,-41.095
147.665,-41.095
147.675,-41.095
147.685,-41.095
147.695,-41.095
147.705,-41.095
147.715,-41.095
147.725,-41.095
147.735,-41.095
147.745,-41.095
147.755,-41.095
147.765,-41.095
147.775,-41.095
147.785,-41.095
147.795,-41.095
147.805,-41.095
147.815,-41.095
147.825,-41.095
147.835,-41.095
147.845,-41.095
147.855,-41.095
147.865,-41.095
147.875,-41.095
147.885,-41.095
147.895,-41.095
147.905,-41.095
147.915,-41.095
147.925,-41.095
147.935,-41.095
147.945,-41.095
147.955,-41.095
147.965,-41.095
147.975,-41.095
147.985,-41.095
147.995,-41.095
148.005,-41.095
148.015,-41.095
148.025,-41.095
148.035,-41.095
148.045,-41.095
148.055,-41.095
148.065,-41.095
148.075,-41.095
148.085,-41.095
148.095,-41.095
148.105,-41.095
148.115,-41.095
148.125,-41.095
148.135,-41.095
148.145,-41.095
148.155,-41.095
148.165,-41.095
148.175,-41.095
148.185,-41.095
148.195,-41.095
148.205,-41.095
148.215,-41.095
148.225,-41.095
148.235,-41.095
148.245,-41.095
148.255,-41.095
148.265,-41.095
148.275,-41.095
148.285,-41.095
144.675,-41.105
144.685,-41.105
144.695,-41.105
144.705,-41.105
144.715,-41.105
144.725,-41.105
144.735,-41.105
144.745,-41.105
144.755,-41.105
144.765,-41.105
144.775,-41.105
144.785,-41.105
144.795,-41.105
144.805,-41.105
144.815,-41.105
144.825,-41.105
144.835,-41.105
144.845,-41.105
144.855,-41.105
144.865,-41.105
144.875,-41.105
144.885,-41.105
144.895,-41.105
144.905,-41.105
144.915,-41.105
144.925,-41.105
144.935,-41.105
144.945,-41.105
144.955,-41.105
144.965,-41.105
144.975,-41.105
144.985,-41.105
144.995,-41.105
145.005,-41.105
145.015,-41.105
145.025,-41.105
145.035,-41.105
145.045,-41.105
145.055,-41.105
145.065,-41.105
145.075,-41.105
145.085,-41.105
145.095,-41.105
145.105,-41.105
145.115,-41.105
145.125,-41.105
145.135,-41.105
145.145,-41.105
145.155,-41.105
145.165,-41.105
145.175,-41.105
145.185,-41.105
145.195,-41.105
145.205,-41.105
145.215,-41.105
145.225,-41.105
145.235,-41.105
145.245,-41.105
145.255,-41.105
145.265,-41.105
145.275,-41.105
145.285,-41.105
145.295,-41.105
145.305,-41.105
145.315,-41.105
145.325,-41.105
145.335,-41.105
145.345,-41.105
145.355,-41.105
145.365,-41.105
145.375,-41.105
145.385,-41.105
145.395,-41.105
145.405,-41.105
145.415,-41.105
145.425,-41.105
145.435,-41.105
145.445,-41.105
145.455,-41.105
145.465,-41.105
145.475,-41.105
145.485,-41.105
145.495,-41.105
145.505,-41.105
145.515,-41.105
145.525,-41.105
145.535,-41.105
145.545,-41.105
145.555,-41.105
145.565,-41.105
145.575,-41.105
145.585,-41.105
145.595,-41.105
145.605,-41.105
145.615,-41.105
145.625,-41.105
145.635,-41.105
145.645,-41.105
145.655,-41.105
145.665,-41.105
145.675,-41.105
145.685,-41.105
145.695,-41.105
145.705,-41.105
145.715,-41.105
145.725,-41.105
145.735,-41.105
145.745,-41.105
145.755,-41.105
145.765,-41.105
145.775,-41.105
145.785,-41.105
145.795,-41.105
145.805,-41.105
145.815,-41.105
145.825,-41.105
145.835,-41.105
145.845,-41.105
145.855,-41.105
145.865,-41.105
145.875,-41.105
145.885,-41.105
145.895,-41.105
145.905,-41.105
145.915,-41.105
145.925,-41.105
145.935,-41.105
145.945,-41.105
145.955,-41.105
145.965,-41.105
145.975,-41.105
145.985,-41.105
145.995,-41.105
146.005,-41.105
146.015,-41.105
146.025,-41.105
146.035,-41.105
146.045,-41.105
146.055,-41.105
146.065,-41.105
146.645,-41.105
146.655,-41.105
146.665,-41.105
146.675,-41.105
146.685,-41.105
146.695,-41.105
146.705,-41.105
146.715,-41.105
146.725,-41.105
146.735,-41.105
146.745,-41.105
146.755,-41.105
146.765,-41.105
146.775,-41.105
146.785,-41.105
146.795,-41.105
146.815,-41.105
146.825,-41.105
146.835,-41.105
146.845,-41.105
146.855,-41.105
146.865,-41.105
146.875,-41.105
146.885,-41.105
146.895,-41.105
146.905,-41.105
146.915,-41.105
146.925,-41.105
146.935,-41.105
146.955,-41.105
146.965,-41.105
146.975,-41.105
146.985,-41.105
146.995,-41.105
147.005,-41.105
147.015,-41.105
147.025,-41.105
147.035,-41.105
147.045,-41.105
147.055,-41.105
147.065,-41.105
147.075,-41.105
147.085,-41.105
147.095,-41.105
147.105,-41.105
147.115,-41.105
147.125,-41.105
147.135,-41.105
147.145,-41.105
147.155,-41.105
147.165,-41.105
147.175,-41.105
147.185,-41.105
147.195,-41.105
147.205,-41.105
147.215,-41.105
147.225,-41.105
147.235,-41.105
147.245,-41.105
147.255,-41.105
147.265,-41.105
147.275,-41.105
147.285,-41.105
147.295,-41.105
147.305,-41.105
147.315,-41.105
147.325,-41.105
147.345,-41.105
147.355,-41.105
147.365,-41.105
147.375,-41.105
147.385,-41.105
147.395,-41.105
147.405,-41.105
147.415,-41.105
147.425,-41.105
147.435,-41.105
147.445,-41.105
147.455,-41.105
147.465,-41.105
147.475,-41.105
147.485,-41.105
147.495,-41.105
147.505,-41.105
147.515,-41.105
147.525,-41.105
147.535,-41.105
147.545,-41.105
147.555,-41.105
147.565,-41.105
147.575,-41.105
147.585,-41.105
147.595,-41.105
147.605,-41.105
147.615,-41.105
147.625,-41.105
147.635,-41.105
147.645,-41.105
147.655,-41.105
147.665,-41.105
147.675,-41.105
147.685,-41.105
147.695,-41.105
147.705,-41.105
147.715,-41.105
147.725,-41.105
147.735,-41.105
147.745,-41.105
147.755,-41.105
147.765,-41.105
147.775,-41.105
147.785,-41.105
147.795,-41.105
147.805,-41.105
147.815,-41.105
147.825,-41.105
147.835,-41.105
147.845,-41.105
147.855,-41.105
147.865,-41.105
147.875,-41.105
147.885,-41.105
147.895,-41.105
147.905,-41.105
147.915,-41.105
147.925,-41.105
147.935,-41.105
147.945,-41.105
147.955,-41.105
147.965,-41.105
147.975,-41.105
147.985,-41.105
147.995,-41.105
148.005,-41.105
148.015,-41.105
148.025,-41.105
148.035,-41.105
148.045,-41.105
148.055,-41.105
148.065,-41.105
148.075,-41.105
148.085,-41.105
148.095,-41.105
148.105,-41.105
148.115,-41.105
148.125,-41.105
148.135,-41.105
148.145,-41.105
148.155,-41.105
148.165,-41.105
148.175,-41.105
148.185,-41.105
148.195,-41.105
148.205,-41.105
148.215,-41.105
148.225,-41.105
148.235,-41.105
148.245,-41.105
148.255,-41.105
148.265,-41.105
148.275,-41.105
144.675,-41.115
144.685,-41.115
144.695,-41.115
144.705,-41.115
144.715,-41.115
144.725,-41.115
144.735,-41.115
144.745,-41.115
144.755,-41.115
144.765,-41.115
144.775,-41.115
144.785,-41.115
144.795,-41.115
144.805,-41.115
144.815,-41.115
144.825,-41.115
144.835,-41.115
144.845,-41.115
144.855,-41.115
144.865,-41.115
144.875,-41.115
144.885,-41.115
144.895,-41.115
144.905,-41.115
144.915,-41.115
144.925,-41.115
144.935,-41.115
144.945,-41.115
144.955,-41.115
144.965,-41.115
144.975,-41.115
144.985,-41.115
144.995,-41.115
145.005,-41.115
145.015,-41.115
145.025,-41.115
145.035,-41.115
145.045,-41.115
145.055,-41.115
145.065,-41.115
145.075,-41.115
145.085,-41.115
145.095,-41.115
145.105,-41.115
145.115,-41.115
145.125,-41.115
145.135,-41.115
145.145,-41.115
145.155,-41.115
145.165,-41.115
145.175,-41.115
145.185,-41.115
145.195,-41.115
145.205,-41.115
145.215,-41.115
145.225,-41.115
145.235,-41.115
145.245,-41.115
145.255,-41.115
145.265,-41.115
145.275,-41.115
145.285,-41.115
145.295,-41.115
145.305,-41.115
145.315,-41.115
145.325,-41.115
145.335,-41.115
145.345,-41.115
145.355,-41.115
145.365,-41.115
145.375,-41.115
145.385,-41.115
145.395,-41.115
145.405,-41.115
145.415,-41.115
145.425,-41.115
145.435,-41.115
145.445,-41.115
145.455,-41.115
145.465,-41.115
145.475,-41.115
145.485,-41.115
145.495,-41.115
145.505,-41.115
145.515,-41.115
145.525,-41.115
145.535,-41.115
145.545,-41.115
145.555,-41.115
145.565,-41.115
145.575,-41.115
145.585,-41.115
145.595,-41.115
145.605,-41.115
145.615,-41.115
145.625,-41.115
145.635,-41.115
145.645,-41.115
145.655,-41.115
145.665,-41.115
145.675,-41.115
145.685,-41.115
145.695,-41.115
145.705,-41.115
145.715,-41.115
145.725,-41.115
145.735,-41.115
145.745,-41.115
145.755,-41.115
145.765,-41.115
145.775,-41.115
145.785,-41.115
145.795,-41.115
145.805,-41.115
145.815,-41.115
145.825,-41.115
145.835,-41.115
145.845,-41.115
145.855,-41.115
145.865,-41.115
145.875,-41.115
145.885,-41.115
145.895,-41.115
145.905,-41.115
145.915,-41.115
145.925,-41.115
145.935,-41.115
145.945,-41.115
145.955,-41.115
145.965,-41.115
145.975,-41.115
145.985,-41.115
145.995,-41.115
146.005,-41.115
146.015,-41.115
146.025,-41.115
146.035,-41.115
146.045,-41.115
146.055,-41.115
146.065,-41.115
146.075,-41.115
146.085,-41.115
146.095,-41.115
146.105,-41.115
146.635,-41.115
146.645,-41.115
146.655,-41.115
146.665,-41.115
146.675,-41.115
146.685,-41.115
146.695,-41.115
146.705,-41.115
146.715,-41.115
146.725,-41.115
146.735,-41.115
146.745,-41.115
146.755,-41.115
146.765,-41.115
146.775,-41.115
146.785,-41.115
146.795,-41.115
146.805,-41.115
146.825,-41.115
146.835,-41.115
146.845,-41.115
146.855,-41.115
146.865,-41.115
146.875,-41.115
146.885,-41.115
146.895,-41.115
146.905,-41.115
146.915,-41.115
146.925,-41.115
146.935,-41.115
146.945,-41.115
146.955,-41.115
146.965,-41.115
146.975,-41.115
146.985,-41.115
146.995,-41.115
147.005,-41.115
147.015,-41.115
147.025,-41.115
147.035,-41.115
147.045,-41.115
147.055,-41.115
147.065,-41.115
147.075,-41.115
147.085,-41.115
147.095,-41.115
147.105,-41.115
147.115,-41.115
147.125,-41.115
147.135,-41.115
147.145,-41.115
147.155,-41.115
147.165,-41.115
147.175,-41.115
147.185,-41.115
147.195,-41.115
147.205,-41.115
147.215,-41.115
147.225,-41.115
147.235,-41.115
147.245,-41.115
147.255,-41.115
147.265,-41.115
147.275,-41.115
147.285,-41.115
147.295,-41.115
147.305,-41.115
147.315,-41.115
147.325,-41.115
147.335,-41.115
147.345,-41.115
147.355,-41.115
147.365,-41.115
147.375,-41.115
147.385,-41.115
147.395,-41.115
147.405,-41.115
147.415,-41.115
147.425,-41.115
147.435,-41.115
147.445,-41.115
147.455,-41.115
147.465,-41.115
147.475,-41.115
147.485,-41.115
147.495,-41.115
147.505,-41.115
147.515,-41.115
147.525,-41.115
147.535,-41.115
147.545,-41.115
147.555,-41.115
147.565,-41.115
147.575,-41.115
147.585,-41.115
147.595,-41.115
147.605,-41.115
147.615,-41.115
147.625,-41.115
147.635,-41.115
147.645,-41.115
147.655,-41.115
147.665,-41.115
147.675,-41.115
147.685,-41.115
147.695,-41.115
147.705,-41.115
147.715,-41.115
147.725,-41.115
147.735,-41.115
147.745,-41.115
147.755,-41.115
147.765,-41.115
147.775,-41.115
147.785,-41.115
147.795,-41.115
147.805,-41.115
147.815,-41.115
147.825,-41.115
147.835,-41.115
147.845,-41.115
147.855,-41.115
147.865,-41.115
147.875,-41.115
147.885,-41.115
147.895,-41.115
147.905,-41.115
147.915,-41.115
147.925,-41.115
147.935,-41.115
147.945,-41.115
147.955,-41.115
147.965,-41.115
147.975,-41.115
147.985,-41.115
147.995,-41.115
148.005,-41.115
148.015,-41.115
148.025,-41.115
148.035,-41.115
148.045,-41.115
148.055,-41.115
148.065,-41.115
148.075,-41.115
148.085,-41.115
148.095,-41.115
148.105,-41.115
148.115,-41.115
148.125,-41.115
148.135,-41.115
148.145,-41.115
148.155,-41.115
148.165,-41.115
148.175,-41.115
148.185,-41.115
148.195,-41.115
148.205,-41.115
148.215,-41.115
148.225,-41.115
148.235,-41.115
148.245,-41.115
148.255,-41.115
148.265,-41.115
148.275,-41.115
144.675,-41.125
144.685,-41.125
144.695,-41.125
144.705,-41.125
144.715,-41.125
144.725,-41.125
144.735,-41.125
144.745,-41.125
144.755,-41.125
144.765,-41.125
144.775,-41.125
144.785,-41.125
144.795,-41.125
144.805,-41.125
144.815,-41.125
144.825,-41.125
144.835,-41.125
144.845,-41.125
144.855,-41.125
144.865,-41.125
144.875,-41.125
144.885,-41.125
144.895,-41.125
144.905,-41.125
144.915,-41.125
144.925,-41.125
144.935,-41.125
144.945,-41.125
144.955,-41.125
144.965,-41.125
144.975,-41.125
144.985,-41.125
144.995,-41.125
145.005,-41.125
145.015,-41.125
145.025,-41.125
145.035,-41.125
145.045,-41.125
145.055,-41.125
145.065,-41.125
145.075,-41.125
145.085,-41.125
145.095,-41.125
145.105,-41.125
145.115,-41.125
145.125,-41.125
145.135,-41.125
145.145,-41.125
145.155,-41.125
145.165,-41.125
145.175,-41.125
145.185,-41.125
145.195,-41.125
145.205,-41.125
145.215,-41.125
145.225,-41.125
145.235,-41.125
145.245,-41.125
145.255,-41.125
145.265,-41.125
145.275,-41.125
145.285,-41.125
145.295,-41.125
145.305,-41.125
145.315,-41.125
145.325,-41.125
145.335,-41.125
145.345,-41.125
145.355,-41.125
145.365,-41.125
145.375,-41.125
145.385,-41.125
145.395,-41.125
145.405,-41.125
145.415,-41.125
145.425,-41.125
145.435,-41.125
145.445,-41.125
145.455,-41.125
145.465,-41.125
145.475,-41.125
145.485,-41.125
145.495,-41.125
145.505,-41.125
145.515,-41.125
145.525,-41.125
145.535,-41.125
145.545,-41.125
145.555,-41.125
145.565,-41.125
145.575,-41.125
145.585,-41.125
145.595,-41.125
145.605,-41.125
145.615,-41.125
145.625,-41.125
145.635,-41.125
145.645,-41.125
145.655,-41.125
145.665,-41.125
145.675,-41.125
145.685,-41.125
145.695,-41.125
145.705,-41.125
145.715,-41.125
145.725,-41.125
145.735,-41.125
145.745,-41.125
145.755,-41.125
145.765,-41.125
145.775,-41.125
145.785,-41.125
145.795,-41.125
145.805,-41.125
145.815,-41.125
145.825,-41.125
145.835,-41.125
145.845,-41.125
145.855,-41.125
145.865,-41.125
145.875,-41.125
145.885,-41.125
145.895,-41.125
145.905,-41.125
145.915,-41.125
145.925,-41.125
145.935,-41.125
145.945,-41.125
145.955,-41.125
145.965,-41.125
145.975,-41.125
145.985,-41.125
145.995,-41.125
146.005,-41.125
146.015,-41.125
146.025,-41.125
146.035,-41.125
146.045,-41.125
146.055,-41.125
146.065,-41.125
146.075,-41.125
146.085,-41.125
146.095,-41.125
146.105,-41.125
146.115,-41.125
146.125,-41.125
146.535,-41.125
146.625,-41.125
146.635,-41.125
146.645,-41.125
146.655,-41.125
146.665,-41.125
146.675,-41.125
146.685,-41.125
146.695,-41.125
146.705,-41.125
146.715,-41.125
146.725,-41.125
146.735,-41.125
146.745,-41.125
146.755,-41.125
146.765,-41.125
146.775,-41.125
146.785,-41.125
146.795,-41.125
146.805,-41.125
146.815,-41.125
146.825,-41.125
146.835,-41.125
146.845,-41.125
146.855,-41.125
146.865,-41.125
146.875,-41.125
146.885,-41.125
146.895,-41.125
146.905,-41.125
146.915,-41.125
146.925,-41.125
146.935,-41.125
146.945,-41.125
146.955,-41.125
146.965,-41.125
146.975,-41.125
146.985,-41.125
146.995,-41.125
147.005,-41.125
147.015,-41.125
147.025,-41.125
147.035,-41.125
147.045,-41.125
147.055,-41.125
147.065,-41.125
147.075,-41.125
147.085,-41.125
147.095,-41.125
147.105,-41.125
147.115,-41.125
147.125,-41.125
147.135,-41.125
147.145,-41.125
147.155,-41.125
147.165,-41.125
147.175,-41.125
147.185,-41.125
147.195,-41.125
147.205,-41.125
147.215,-41.125
147.225,-41.125
147.235,-41.125
147.245,-41.125
147.255,-41.125
147.265,-41.125
147.275,-41.125
147.285,-41.125
147.295,-41.125
